lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_berlin,degrees_to_centroid,activities_economic,activities_education,activities_health_care,activities_public_service,comfort_leisure_sports,comfort_sports,mobility_public_transport,social_community,social_culture,social_eating,social_night_life,activities_mean,comfort_mean,mobility_mean,social_mean,livability
52.66224587399772,52.67124588299773,13.088347614730992,13.107052795231189,52.66674587849772,13.097700204981091,27.589815845866347,False,151.5203846935609,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.107052795231189,13.125757975731386,52.66674587849772,13.116405385481286,26.66042920496002,False,149.9726520024594,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.125757975731386,13.144463156231582,52.66674587849772,13.135110565981485,25.75952505132154,False,148.26537844782683,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.144463156231582,13.16316833673178,52.66674587849772,13.15381574648168,24.890196423791703,False,146.3761101117662,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.16316833673178,13.181873517231976,52.66674587849772,13.172520926981878,24.055866847588305,False,144.27895043368173,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.181873517231976,13.200578697732173,52.66674587849772,13.191226107482072,23.260302855664417,False,141.94424483308123,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.200578697732173,13.21928387823237,52.66674587849772,13.209931287982272,22.50761555542525,False,139.33843717622693,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.21928387823237,13.237989058732566,52.66674587849772,13.228636468482469,21.8022461977162,False,136.4242744947125,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.237989058732566,13.256694239232765,52.66674587849772,13.247341648982664,21.14892987514129,False,133.16163718500226,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.256694239232765,13.27539941973296,52.66674587849772,13.26604682948286,20.552631137421564,False,129.50939743986422,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.27539941973296,13.294104600233156,52.66674587849772,13.28475200998306,20.01844590270452,False,125.42882632248052,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.294104600233156,13.312809780733351,52.66674587849772,13.303457190483254,19.55146606744806,False,120.8890908429568,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.312809780733351,13.33151496123355,52.66674587849772,13.322162370983452,19.15660708461908,False,115.87513289521468,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.33151496123355,13.350220141733748,52.66674587849772,13.340867551483647,18.838404555876,False,110.39746344965415,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.350220141733748,13.368925322233943,52.66674587849772,13.359572731983846,18.60079298977741,False,104.5020022542612,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.368925322233943,13.38763050273414,52.66674587849772,13.37827791248404,18.44688690553785,False,98.27639316796218,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.38763050273414,13.406335683234335,52.66674587849772,13.39698309298424,18.37878931174903,False,91.84841118386414,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.406335683234335,13.425040863734534,52.66674587849772,13.415688273484434,18.39745308995324,False,85.37374282939089,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.425040863734534,13.44374604423473,52.66674587849772,13.434393453984631,18.50261568950898,False,79.01488290758476,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.44374604423473,13.462451224734927,52.66674587849772,13.453098634484828,18.69281727762453,False,72.91769391040324,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.462451224734927,13.481156405235124,52.66674587849772,13.471803814985028,18.96549949208718,True,67.19355986509537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.66224587399772,52.67124588299773,13.481156405235124,13.49986158573532,52.66674587849772,13.490508995485222,19.31716972779273,False,61.91182984280913,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.49986158573532,13.518566766235518,52.66674587849772,13.50921417598542,19.74360764382933,False,57.10212624139913,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.518566766235518,13.537271946735714,52.66674587849772,13.527919356485617,20.24008792885561,False,52.762704517820055,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.537271946735714,13.555977127235913,52.66674587849772,13.546624536985814,20.80159596474936,False,48.87061433399704,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.555977127235913,13.574682307736108,52.66674587849772,13.565329717486009,21.42301909588492,False,45.39080361740296,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.574682307736108,13.593387488236305,52.66674587849772,13.584034897986207,22.099303498290467,False,42.28297223350745,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.593387488236305,13.6120926687365,52.66674587849772,13.602740078486402,22.82557330019204,False,39.50611159804196,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.6120926687365,13.630797849236698,52.66674587849772,13.6214452589866,23.597213587786765,False,37.021177249303705,,,,,,,,,,,,,,,,0.0
52.66224587399772,52.67124588299773,13.630797849236698,13.649503029736897,52.66674587849772,13.640150439486796,24.4099219699011,False,34.792447594841015,,,,,,,,,,,,,,,,0.0
